央视,#genre#
湖北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil
天津卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226652/46098366.smil
安徽卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226622/51176344.smil
辽宁卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226649/46098370.smil
山东卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
黑龙江卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil
东南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226677/51176347.smil
云南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226937/72640386.smil
吉林卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226831/59814731.smil
西藏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225570/iptv101725.smil
广西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226954/71778425.smil
宁夏卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225747/iptv101619.smil
河南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226842/59814787.smil
重庆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226638/51813388.smil
甘肃卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221227039/87447727.smil
海南卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226933/70442779.smil
四川卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226693/51813384.smil
山西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225551/iptv7966.smil
贵州卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226833/59814738.smil
青海卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225589/iptv7985.smil
陕西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225755/iptv101726.smil
内蒙古卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225591/iptv7986.smil
新疆卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225550/iptv61197.smil
兵团卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221225753/iptv101723.smil
河北卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226821/59781859.smil

//2024年1月20日全国酒店源（江西）
湖南卫视,http://59.62.8.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://59.62.8.250:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://59.62.8.250:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://59.62.8.250:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://59.62.8.250:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://59.62.8.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://59.62.8.250:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://59.62.8.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://59.62.8.250:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://59.62.8.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://59.62.8.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
旅游卫视,http://59.62.8.250:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://59.62.8.250:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://59.62.8.250:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://59.62.8.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://59.62.8.250:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://59.62.8.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://59.62.8.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://59.62.8.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://59.62.8.250:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://59.62.8.250:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://59.62.8.250:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://59.62.8.250:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://59.62.8.250:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://59.62.8.250:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://59.62.8.250:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://59.62.8.250:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙卫视,http://59.62.8.250:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://59.62.8.250:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://59.62.8.250:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://59.62.8.250:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
兵团卫视,http://59.62.8.250:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0



湖南卫视,http://111.74.155.231:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://111.74.155.231:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://111.74.155.231:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://111.74.155.231:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://111.74.155.231:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://111.74.155.231:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://111.74.155.231:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://111.74.155.231:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://111.74.155.231:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://111.74.155.231:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://111.74.155.231:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
旅游卫视,http://111.74.155.231:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://111.74.155.231:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://111.74.155.231:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://111.74.155.231:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://111.74.155.231:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://111.74.155.231:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://111.74.155.231:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://111.74.155.231:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://111.74.155.231:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://111.74.155.231:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://111.74.155.231:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://111.74.155.231:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://111.74.155.231:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://111.74.155.231:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://111.74.155.231:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://111.74.155.231:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://111.74.155.231:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://111.74.155.231:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://111.74.155.231:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://111.74.155.231:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
兵团卫视,http://111.74.155.231:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0

浙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil
浙江卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225768/10000100000000060000000000913518_0.smil?
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295503.m3u8
浙江卫视,http://117.148.179.140/PLTV/88888888/224/3221229352/index.m3u8

湖南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225697/iptv8039.smil
湖南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225697/iptv8039.smil?
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296203.m3u8

东方卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil
东方卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225770/10000100000000060000000000913526_0.smil?
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292403.m3u8

北京卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225546/iptv51912.smil
北京卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225546/iptv51912.smil?
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000272103.m3u8

深圳卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil
深圳卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225764/10000100000000060000000000913503_0.smil?
深圳卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292203.m3u8

江苏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil
江苏卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225766/10000100000000060000000000913517_0.smil?
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视,http://153.35.100.114:80/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295603.m3u8

东南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226677/51176347.smil
东南卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226677/51176347.smil?

四川卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226693/51813384.smil
四川卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226693/51813384.smil?

天津卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226652/46098366.smil
天津卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226652/46098366.smil?

安徽卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226622/51176344.smil
安徽卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226622/51176344.smil?

山东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil
山东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225919/10000100000000060000000000811554_0.smil?

广东卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil
广东卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221225957/10000100000000060000000000913519_0.smil?

广西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226954/71778425.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226954/71778425.smil?

河北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226821/59781859.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226821/59781859.smil?

河南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226842/59814787.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226842/59814787.smil?

海南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226933/70442779.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226933/70442779.smil?

云南卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226937/72640386.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226937/72640386.smil?#http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8

湖北卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225827/10000100000000060000000000470332_2.smil?

贵州卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226833/59814738.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226833/59814738.smil?

辽宁卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226649/46098370.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226649/46098370.smil?

重庆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226638/51813388.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226638/51813388.smil?

黑龙江卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225584/10000100000000060000000000031778_0.smil?

吉林卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226831/59814731.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226831/59814731.smil?

厦门卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226982/85722609.smil#http://117.148.179.134/PLTV/88888888/224/3221229184/index.m3u8

青海卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225589/iptv7985.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225589/iptv7985.smil?

西藏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225570/iptv101725.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225570/iptv101725.smil?

新疆卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225550/iptv61197.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225550/iptv61197.smil?

甘肃卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221227039/87447727.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225749/iptv101672.smil?

内蒙古卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225591/iptv7986.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225591/iptv7986.smil?

宁夏卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225747/iptv101619.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225747/iptv101619.smil?

南方卫视,http://117.148.179.160/PLTV/88888888/224/3221231661/index.m3u8

山西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225551/iptv7966.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225551/iptv7966.smil?

陕西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225755/iptv101726.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225755/iptv101726.smil?

兵团卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221225753/iptv101723.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221225753/iptv101723.smil?

三沙卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226984/85722645.smil#http://pull2.ssws.tv/live/SswsTV20210803.m3u8

延边卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226201/index.m3u8

北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw2687876293_-1703018199/ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8?icpid=3&RTS=1668597482&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
东方卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000003639/index.m3u8?channel-id=wasusyt&Contentid=6000000001000003639&livemode=1&stbId=3
湖南卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000018044/index.m3u8?channel-id=wasusyt&Contentid=6000000001000018044&livemode=1&stbId=3
浙江卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000032070/index.m3u8?channel-id=wasusyt&Contentid=6000000001000032070&livemode=1&stbId=3
江苏卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000014861/index.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1698524218_988816054/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8?icpid=3&RTS=1669700299&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
河南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw1784575403_-1712002709/ott.mobaibox.com/PLTV/3/224/3221228221/index.m3u8?icpid=3&RTS=1669700385&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2843123663_1489055229/ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8?icpid=3&RTS=1669701444&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
深圳卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000002116/index.m3u8?channel-id=wasusyt&Contentid=6000000001000002116&livemode=1&stbId=3
湖北卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000015436/index.m3u8?channel-id=wasusyt&Contentid=6000000001000015436&livemode=1&stbId=3
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2502717081_11504314/ott.mobaibox.com/PLTV/3/224/3221227556/index.m3u8?icpid=3&RTS=1669701103&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
天津卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000009186/index.m3u8?channel-id=wasusyt&Contentid=6000000001000009186&livemode=1&stbId=3
安徽卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000009954/index.m3u8?channel-id=wasusyt&Contentid=6000000001000009954&livemode=1&stbId=3
山东卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000004134/index.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3
广东卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000031076/index.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2325655923_1638953995/ott.mobaibox.com/PLTV/3/224/3221228183/index.m3u8?icpid=3&RTS=1669700926&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
贵州卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2087544744_109645303/ott.mobaibox.com/PLTV/3/224/3221228136/index.m3u8?icpid=3&RTS=1669700688&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
辽宁卫视,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw3102310989_-1844874138/ott.mobaibox.com/PLTV/3/224/3221227485/index.m3u8?icpid=3&RTS=1668597896&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
重庆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2787424866_142914197/ott.mobaibox.com/PLTV/3/224/3221228133/index.m3u8?icpid=3&RTS=1669701388&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
黑龙江卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000016510/index.m3u8?channel-id=wasusyt&Contentid=6000000001000016510&livemode=1&stbId=3
甘肃卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1400573680_-1979013462/ott.mobaibox.com/PLTV/3/224/3221227568/index.m3u8?icpid=3&RTS=1668600490&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
吉林卫视,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1874077489_789689702/ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8?icpid=3&RTS=1669700475&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
东南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0a]/wh7f454c46tw2900649569_-743777193/ott.mobaibox.com/PLTV/3/224/3221227670/index.m3u8?icpid=3&RTS=1669701501&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
青海卫视,http://[2409:8087:2001:20:2800:0:df6e:eb1b]/wh7f454c46tw1221605145_-1738716276/ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8?icpid=3&RTS=1668600311&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw993550557_162751766/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8?icpid=3&RTS=1668604377&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
云南卫视,http://[2409:8087:4402:20:1:1216:401:14]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226660/index.m3u8

北京卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001025/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖北卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001299/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
湖南卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001027/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
安徽卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001298/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江苏卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001032/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
浙江卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001026/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
深圳卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001029/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
辽宁卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001296/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
重庆卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001297/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
黑龙江卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001030/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东南卫视,http://111.74.155.231:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0

厦门卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226199/index.m3u8

康巴卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226207/index.m3u8
康巴卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226207/index.m3u8
康巴卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226207/index.m3u8


江西,#genre#

//2024年1月20日电信单播源
江西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226656/46275837.smil
江西都市频道,rtsp://115.153.245.70/PLTV/88888888/224/3221227069/94448631.smil
江西经济生活,rtsp://115.153.245.70/PLTV/88888888/224/3221226946/70055407.smil
江西影视旅游,rtsp://115.153.245.70/PLTV/88888888/224/3221227071/98779894.smil
江西公共农业,rtsp://115.153.245.70/PLTV/88888888/224/3221226708/53213097.smil
江西少儿频道,rtsp://115.153.245.70/PLTV/88888888/224/3221226938/68733921.smil
江西新闻频道,rtsp://115.153.245.70/PLTV/88888888/224/3221226650/53190437.smil
江西移动电视,rtsp://115.153.245.70/PLTV/88888888/224/3221227070/96801473.smil
江西风尚购物,rtsp://115.153.245.70/PLTV/88888888/224/3221227049/90141188.smil
江西陶瓷频道,rtsp://115.153.245.70/PLTV/88888888/224/3221227072/105246432.smil
江西教育频道,rtsp://115.153.245.70/PLTV/88888888/224/3221226942/69552502.smil

//2024年1月20日全国酒店源（江西）
江西卫视,http://59.62.8.250:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://59.62.8.250:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
江西都市频道,http://59.62.8.250:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
江西经济生活,http://59.62.8.250:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
江西经济生活,http://59.62.8.250:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
江西影视旅游,http://59.62.8.250:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
江西公共农业,http://59.62.8.250:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
江西少儿频道,http://59.62.8.250:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
江西少儿频道,http://59.62.8.250:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
江西新闻频道,http://59.62.8.250:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0
江西教育,http://59.62.8.250:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0


江西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226656/46275837.smil
江西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226656/46275837.smil?

江西都市频道,rtsp://115.153.233.154/PLTV/88888888/224/3221226728/53707442.smil
