江西移动,#genre#
CCTV16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226230/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226233/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226236/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226232/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226230/index.m3u8
CCTV16,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226232/index.m3u8
CCTV16 4K,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226236/index.m3u8
CCTV16 4K,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226236/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225910/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225913/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225913/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225910/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225913/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225910/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225907/index.m3u8
CCTV17 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225908/index.m3u8
CCTV17 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225908/index.m3u8
CCTV17 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225907/index.m3u8
CCTV中视购物,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225976/index.m3u8
CCTV中视购物,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225976/index.m3u8
CCTV中视购物,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225976/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225563/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225563/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225937/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225661/index.m3u8
CETV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225917/index.m3u8?fmt=ts2hls
CETV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225917/index.m3u8
CETV1,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225563/index.m3u8
CETV1 3.5M576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CETV1 3.5M576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CETV1 3.5M576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CETV1 3.5M576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CETV1 3.5M576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CETV1 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225563/index.m3u8?fmt=ts2hls
CETV1 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225563/index.m3u8?fmt=ts2hls
CETV4,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225969/index.m3u8
CETV4,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225937/index.m3u8
CETV4 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CETV4 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225969/index.m3u8?fmt=ts2hls
CGTN,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225645/index.m3u8
CGTN,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000002000000028019/main.m3u8?IASHttpSessionId=OTT
CGTNDocumentary,http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000002000000028012/main.m3u8?IASHttpSessionId=OTT
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CNC,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225693/index.m3u8
CNC,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225694/index.m3u8
CNC,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225694/index.m3u8
CNC,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225694/index.m3u8
CNC,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225693/index.m3u8
CNC,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225693/index.m3u8
CNC 4M720,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225694/index.m3u8
CNC 4M720,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225694/index.m3u8
NewTV超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧 4M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225623/index.m3u8
NewTV超级电影 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225622/index.m3u8
NewTV超级体育 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225620/index.m3u8
NewTV超级综艺 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺 8M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺 8M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺 8M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
NewTV潮妈辣婆,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225708/index.m3u8
NewTV东北热剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226202/index.m3u8
NewTV古装剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225678/index.m3u8
NewTV古装剧场 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225678/index.m3u8
NewTV欢乐剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226210/index.m3u8
NewTV家庭剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225713/index.m3u8
NewTV家庭剧场 4M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8
NewTV家庭剧场 4M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225713/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225711/index.m3u8
NewTV精品纪录 2.5M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品纪录 2.5M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品奇迹,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225710/index.m3u8
NewTV精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225709/index.m3u8
NewTV精品体育 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品体育 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225709/index.m3u8
NewTV军旅剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225669/index.m3u8
NewTV军旅剧场 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV军旅剧场 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV军事评论 4M1080,http://[2409:8087:3800:20:1000::803]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225757/index.m3u8
NewTV军事评论 4M1080,http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225757/index.m3u8
NewTV明星大片,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225716/index.m3u8
NewTV明星大片 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV明星大片 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV明星大片 4M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV农业致富,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225670/index.m3u8
NewTV农业致富 4M1080,http://[2409:8087:3800:20:1000::804]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV农业致富 4M1080,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV武搏世界,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225656/index.m3u8
NewTV炫舞未来,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225707/index.m3u8
NewTV怡健康伴,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225666/index.m3u8
NewTV中国功夫,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225660/index.m3u8
NewTV综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225711/index.m3u8
安多卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226195/index.m3u8
安多卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226195/index.m3u8
安多卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226195/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225541/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225541/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225541/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225737/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225676/index.m3u8
北京冬奥纪实,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225675/index.m3u8
北京冬奥纪实 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
北京冬奥纪实 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
北京家有购物 720,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225971/index.m3u8
北京家有购物 720,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225971/index.m3u8
北京卡酷少儿 4M576,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225543/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225543/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225543/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视 8M1080,http://[2409:8087:3800:20:1000::806]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
北京卫视 8M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视 8M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225543/index.m3u8?fmt=ts2hls
北京卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225543/index.m3u8?fmt=ts2hls
兵器科技,http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
兵团卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226200/index.m3u8
兵团卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225530/index.m3u8
兵团卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225530/index.m3u8
兵团卫视 576,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225530/index.m3u8?fmt=ts2hls
兵团卫视 576,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225530/index.m3u8?fmt=ts2hls
茶频道,http://[2409:8087:6a01:1020::d]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226240/1/index.m3u8?fmt=ts2hls
超级电视剧,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225765/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225765/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225765/index.m3u8
超级电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225766/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225623/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225768/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225620/index.m3u8
潮妈辣婆,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225708/index.m3u8
潮妈辣婆,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225708/index.m3u8
纯享4K,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225786/index.m3u8
哒啵赛事 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
哒啵赛事 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
哒啵赛事 4M1080,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225750/index.m3u8
哒啵赛事 4M1080,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225750/index.m3u8
电视剧,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225712/index.m3u8
电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225716/index.m3u8
电视剧,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225716/index.m3u8
电视剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225712/index.m3u8
东北热剧,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226202/index.m3u8
东北热剧,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226202/index.m3u8

